time,	w_est,	w_final_filt,	th_r_est,	v_qd_r.q,	v_qd_r.d,	i_qd_r_tot.q,	i_qd_r_tot.d,	i_qd_r_hf.q,	i_qd_r_hf.d,	i_qd_r.q,	i_qd_r.d
0.03225,	-5.83797,	10.9965,	0.956197,	0.00357717,	-3.06575,	-0.239291,	17.6752,	-0.248359,	17.7541,	0.0090674,	-0.078893
0.032275,	8.22766,	10.9875,	0.956257,	0.00156204,	-4.12338,	-0.129199,	11.5384,	-0.136815,	11.5292,	0.00761675,	0.00925051
0.0323,	8.22766,	10.9875,	0.956257,	0.00156204,	-4.12338,	-0.129199,	11.5384,	-0.136815,	11.5292,	0.00761675,	0.00925051
0.032325,	12.7191,	11.0256,	0.95678,	-0.000793308,	-4.28216,	0.00458884,	2.88668,	-0.00169875,	2.79122,	0.00628759,	0.0954667
0.03235,	12.7191,	11.0256,	0.95678,	-0.000793308,	-4.28216,	0.00458884,	2.88668,	-0.00169875,	2.79122,	0.00628759,	0.0954667
0.032375,	3.96572,	11.0458,	0.957197,	-0.00298653,	-3.50751,	0.145658,	-6.39398,	0.140301,	-6.55493,	0.00535764,	0.160954
0.0324,	3.96572,	11.0458,	0.957197,	-0.00298653,	-3.50751,	0.145658,	-6.39398,	0.140301,	-6.55493,	0.00535764,	0.160954
0.032425,	-11.6953,	10.9946,	0.957004,	-0.00450624,	-1.96833,	0.263493,	-14.2805,	0.25846,	-14.472,	0.00503231,	0.191432
0.03245,	-11.6953,	10.9946,	0.957004,	-0.00450624,	-1.96833,	0.263493,	-14.2805,	0.25846,	-14.472,	0.00503231,	0.191432
0.032475,	-20.6636,	10.8715,	0.956195,	-0.00500244,	-0.000122874,	0.319783,	-19.054,	0.31441,	-19.2342,	0.00537306,	0.180251
0.0325,	-20.6636,	10.8715,	0.956195,	-0.00500244,	-0.000122874,	0.319783,	-19.054,	0.31441,	-19.2342,	0.00537306,	0.180251
0.032525,	-14.981,	10.7429,	0.955304,	-0.0044043,	1.96862,	0.298072,	-19.674,	0.291795,	-19.8038,	0.00627663,	0.129844
0.03255,	-14.981,	10.7429,	0.955304,	-0.0044043,	1.96862,	0.298072,	-19.674,	0.291795,	-19.8038,	0.00627663,	0.129844
0.032575,	-0.45643,	10.6813,	0.954918,	-0.00288869,	3.50804,	0.215331,	-16.0044,	0.207807,	-16.0556,	0.00752409,	0.0511944
0.0326,	-0.45643,	10.6813,	0.954918,	-0.00288869,	3.50804,	0.215331,	-16.0044,	0.207807,	-16.0556,	0.00752409,	0.0511944
0.032625,	10.974,	10.6946,	0.955181,	-0.000769823,	4.28266,	0.0973859,	-8.84521,	0.0885421,	-8.80665,	0.0088438,	-0.0385531
0.03265,	10.974,	10.6946,	0.955181,	-0.000769823,	4.28266,	0.0973859,	-8.84521,	0.0885421,	-8.80665,	0.0088438,	-0.0385531
0.032675,	10.8251,	10.7335,	0.955726,	0.0015258,	4.1237,	-0.0393339,	0.242771,	-0.0492837,	0.362606,	0.00994982,	-0.119835
0.0327,	10.8251,	10.7335,	0.955726,	0.0015258,	4.1237,	-0.0393339,	0.242771,	-0.0492837,	0.362606,	0.00994982,	-0.119835
0.032725,	-1.46287,	10.7333,	0.95596,	0.0034914,	3.0659,	-0.175136,	9.27823,	-0.18572,	9.45316,	0.0105837,	-0.174931
0.03275,	-1.46287,	10.7333,	0.95596,	0.0034914,	3.0659,	-0.175136,	9.27823,	-0.18572,	9.45316,	0.0105837,	-0.174931
0.032775,	-16.3267,	10.6543,	0.955515,	0.00466129,	1.33988,	-0.27488,	16.2917,	-0.285464,	16.4835,	0.0105836,	-0.191831
0.0328,	-16.3267,	10.6543,	0.955515,	0.00466129,	1.33988,	-0.27488,	16.2917,	-0.285464,	16.4835,	0.0105836,	-0.191831
0.032825,	-20.5405,	10.5204,	0.954594,	0.00477995,	-0.678124,	-0.304608,	19.7546,	-0.314554,	19.9215,	0.00994523,	-0.166846
0.03285,	-20.5405,	10.5204,	0.954594,	0.00477995,	-0.678124,	-0.304608,	19.7546,	-0.314554,	19.9215,	0.00994523,	-0.166846
0.032875,	-10.7631,	10.4091,	0.953811,	0.00387384,	-2.54823,	-0.260085,	18.9123,	-0.268901,	19.0177,	0.00881611,	-0.105419
0.0329,	-10.7631,	10.4091,	0.953811,	0.00387384,	-2.54823,	-0.260085,	18.9123,	-0.268901,	19.0177,	0.00881611,	-0.105419
0.032925,	3.93287,	10.3753,	0.95364,	0.00216684,	-3.86283,	-0.164687,	13.9484,	-0.172122,	13.9693,	0.00743493,	-0.0209335
0.03295,	3.93287,	10.3753,	0.95364,	0.00216684,	-3.86283,	-0.164687,	13.9484,	-0.172122,	13.9693,	0.00743493,	-0.0209335
0.032975,	12.1816,	10.4039,	0.954043,	1.37351e-07,	-4.33674,	-0.0411339,	5.94487,	-0.0472108,	5.87667,	0.00607691,	0.0682015
0.033,	12.1816,	10.4039,	0.954043,	1.37351e-07,	-4.33674,	-0.0411339,	5.94487,	-0.0472108,	5.87667,	0.00607691,	0.0682015
0.033025,	7.8228,	10.4369,	0.954543,	-0.00218003,	-3.86389,	0.0957469,	-3.35564,	0.0907269,	-3.4982,	0.00501997,	0.14256
0.03305,	7.8228,	10.4369,	0.954543,	-0.00218003,	-3.86389,	0.0957469,	-3.35564,	0.0907269,	-3.4982,	0.00501997,	0.14256
0.033075,	-6.43582,	10.4143,	0.954578,	-0.00387634,	-2.54888,	0.221834,	-11.9241,	0.217339,	-12.1101,	0.00449514,	0.185938
0.0331,	-6.43582,	10.4143,	0.954578,	-0.00387634,	-2.54888,	0.221834,	-11.9241,	0.217339,	-12.1101,	0.00449514,	0.185938
0.033125,	-18.7272,	10.3141,	0.953949,	-0.00468677,	-0.678418,	0.299824,	-17.8923,	0.295209,	-18.0812,	0.0046146,	0.188886
0.03315,	-18.7272,	10.3141,	0.953949,	-0.00468677,	-0.678418,	0.299824,	-17.8923,	0.295209,	-18.0812,	0.0046146,	0.188886
0.033175,	-17.9639,	10.1823,	0.953032,	-0.00445515,	1.33976,	0.303612,	-19.9596,	0.298283,	-20.1104,	0.00532911,	0.150768
0.0332,	-17.9639,	10.1823,	0.953032,	-0.00445515,	1.33976,	0.303612,	-19.9596,	0.298283,	-20.1104,	0.00532911,	0.150768
0.033225,	-5.50503,	10.0967,	0.952445,	-0.00328448,	3.06575,	0.240201,	-17.6757,	0.233745,	-17.7556,	0.00645643,	0.0799001
0.03325,	-5.50503,	10.0967,	0.952445,	-0.00328448,	3.06575,	0.240201,	-17.6757,	0.233745,	-17.7556,	0.00645643,	0.0799001
0.033275,	7.77822,	10.0892,	0.952502,	-0.00143434,	4.12338,	0.135125,	-11.5387,	0.12738,	-11.5304,	0.00774517,	-0.00826382
0.0333,	7.77822,	10.0892,	0.952502,	-0.00143434,	4.12338,	0.135125,	-11.5387,	0.12738,	-11.5304,	0.00774517,	-0.00826382
0.033325,	11.9053,	10.1261,	0.952994,	0.000728586,	4.28216,	0.00719965,	-2.88643,	-0.00171977,	-2.79193,	0.00891941,	-0.0945
0.03335,	11.9053,	10.1261,	0.952994,	0.000728586,	4.28216,	0.00719965,	-2.88643,	-0.00171977,	-2.79193,	0.00891941,	-0.0945
0.033375,	3.38353,	10.1454,	0.953376,	0.00274308,	3.50751,	-0.127771,	6.39477,	-0.137484,	6.55477,	0.00971351,	-0.160006
0.0334,	3.38353,	10.1454,	0.953376,	0.00274308,	3.50751,	-0.127771,	6.39477,	-0.137484,	6.55477,	0.00971351,	-0.160006
0.033425,	-11.6934,	10.0959,	0.953168,	0.00413791,	1.96833,	-0.240479,	14.2817,	-0.25041,	14.4722,	0.00993103,	-0.190501
0.03345,	-11.6934,	10.0959,	0.953168,	0.00413791,	1.96833,	-0.240479,	14.2817,	-0.25041,	14.4722,	0.00993103,	-0.190501
0.033475,	-20.2939,	9.9776,	0.952369,	0.00459112,	0.000125975,	-0.294269,	19.0555,	-0.303782,	19.2348,	0.00951332,	-0.179334
0.0335,	-20.2939,	9.9776,	0.952369,	0.00459112,	0.000125975,	-0.294269,	19.0555,	-0.303782,	19.2348,	0.00951332,	-0.179334
0.033525,	-14.8174,	9.85422,	0.951491,	0.00403995,	-1.96862,	-0.273521,	19.6755,	-0.282081,	19.8044,	0.00855914,	-0.128938
0.03355,	-14.8174,	9.85422,	0.951491,	0.00403995,	-1.96862,	-0.273521,	19.6755,	-0.282081,	19.8044,	0.00855914,	-0.128938
0.033575,	-0.839748,	9.79515,	0.9511,	0.00264905,	-3.50804,	-0.194628,	16.0058,	-0.201906,	16.0561,	0.00727739,	-0.0502981
0.0336,	-0.839748,	9.79515,	0.9511,	0.00264905,	-3.50804,	-0.194628,	16.0058,	-0.201906,	16.0561,	0.00727739,	-0.0502981
0.033625,	10.2291,	9.80829,	0.951334,	0.000706026,	-4.28265,	-0.0823331,	8.84604,	-0.08826,	8.8066,	0.00592692,	0.0394404
0.03365,	10.2291,	9.80829,	0.951334,	0.000706026,	-4.28265,	-0.0823331,	8.84604,	-0.08826,	8.8066,	0.00592692,	0.0394404
0.033675,	10.282,	9.84639,	0.951847,	-0.00139969,	-4.1237,	0.047752,	-0.242552,	0.042972,	-0.363265,	0.00477998,	0.120712
0.0337,	10.282,	9.84639,	0.951847,	-0.00139969,	-4.1237,	0.047752,	-0.242552,	0.042972,	-0.363265,	0.00477998,	0.120712
0.033725,	-1.25662,	9.84793,	0.952073,	-0.0032034,	-3.0659,	0.177035,	-9.2786,	0.172953,	-9.4544,	0.00408281,	0.175798
0.03375,	-1.25662,	9.84793,	0.952073,	-0.0032034,	-3.0659,	0.177035,	-9.2786,	0.172953,	-9.4544,	0.00408281,	0.175798
0.033775,	-15.3354,	9.77481,	0.951658,	-0.00427652,	-1.33988,	0.272182,	-16.2925,	0.268192,	-16.4852,	0.00398995,	0.192684
0.0338,	-15.3354,	9.77481,	0.951658,	-0.00427652,	-1.33988,	0.272182,	-16.2925,	0.268192,	-16.4852,	0.00398995,	0.192684
0.033825,	-19.3758,	9.64939,	0.95079,	-0.00438421,	0.67812,	0.300809,	-19.7556,	0.296302,	-19.9233,	0.00450641,	0.167683
0.03385,	-19.3758,	9.64939,	0.95079,	-0.00438421,	0.67812,	0.300809,	-19.7556,	0.296302,	-19.9233,	0.00450641,	0.167683
0.033875,	-10.1554,	9.54507,	0.950052,	-0.00355228,	2.54823,	0.258671,	-18.9133,	0.253179,	-19.0196,	0.00549219,	0.106237
0.0339,	-10.1554,	9.54507,	0.950052,	-0.00355228,	2.54823,	0.258671,	-18.9133,	0.253179,	-19.0196,	0.00549219,	0.106237
0.033925,	3.7262,	9.51401,	0.949891,	-0.00198697,	3.86283,	0.167843,	-13.9491,	0.161123,	-13.9708,	0.00672004,	0.0217317
0.03395,	3.7262,	9.51401,	0.949891,	-0.00198697,	3.86283,	0.167843,	-13.9491,	0.161123,	-13.9708,	0.00672004,	0.0217317
0.033975,	11.4478,	9.54201,	0.95027,	-1.29635e-07,	4.33674,	0.0499361,	-5.945,	0.0420087,	-5.87758,	0.00792739,	-0.0674234
0.034,	11.4478,	9.54201,	0.95027,	-1.29635e-07,	4.33674,	0.0499361,	-5.945,	0.0420087,	-5.87758,	0.00792739,	-0.0674234
0.034025,	7.14008,	9.57364,	0.950735,	0.00199971,	3.86389,	-0.0808152,	3.35621,	-0.089664,	3.49801,	0.00884878,	-0.141801
0.03405,	7.14008,	9.57364,	0.950735,	0.00199971,	3.86389,	-0.0808152,	3.35621,	-0.089664,	3.49801,	0.00884878,	-0.141801
0.034075,	-6.58579,	9.55171,	0.950749,	0.00355528,	2.54888,	-0.201257,	11.9253,	-0.210521,	12.1105,	0.00926359,	-0.185195
0.0341,	-6.58579,	9.55171,	0.950749,	0.00355528,	2.54888,	-0.201257,	11.9253,	-0.210521,	12.1105,	0.00926359,	-0.185195
0.034125,	-18.3691,	9.45556,	0.950125,	0.00429664,	0.67842,	-0.275712,	17.8938,	-0.284777,	18.082,	0.00906474,	-0.188156
0.03415,	-18.3691,	9.45556,	0.950125,	0.00429664,	0.67842,	-0.275712,	17.8938,	-0.284777,	18.082,	0.00906474,	-0.188156
0.034175,	-17.6203,	9.32926,	0.949225,	0.00408191,	-1.33976,	-0.279319,	19.9613,	-0.287618,	20.1114,	0.00829933,	-0.150048
0.0342,	-17.6203,	9.32926,	0.949225,	0.00408191,	-1.33976,	-0.279319,	19.9613,	-0.287618,	20.1114,	0.00829933,	-0.150048
0.034225,	-5.65669,	9.24736,	0.948643,	0.00300819,	-3.06575,	-0.218911,	17.6773,	-0.226052,	17.7565,	0.0071411,	-0.0791877
0.03425,	-5.65669,	9.24736,	0.948643,	0.00300819,	-3.06575,	-0.218911,	17.6773,	-0.226052,	17.7565,	0.0071411,	-0.0791877
0.034275,	7.13694,	9.24043,	0.94868,	0.00131367,	-4.12338,	-0.118964,	11.5398,	-0.124793,	11.5308,	0.00582936,	0.00897027
0.0343,	7.13694,	9.24043,	0.94868,	0.00131367,	-4.12338,	-0.118964,	11.5398,	-0.124793,	11.5308,	0.00582936,	0.00897027
0.034325,	11.2414,	9.27636,	0.94914,	-0.00066744,	-4.28216,	0.00261235,	2.8868,	-0.00201417,	2.7916,	0.00462652,	0.0952004
0.03435,	11.2414,	9.27636,	0.94914,	-0.00066744,	-4.28216,	0.00261235,	2.8868,	-0.00201417,	2.7916,	0.00462652,	0.0952004
0.034375,	3.30256,	9.29615,	0.949503,	-0.00251345,	-3.50752,	0.130905,	-6.39516,	0.12712,	-6.55586,	0.00378526,	0.160699
0.0344,	3.30256,	9.29615,	0.949503,	-0.00251345,	-3.50752,	0.130905,	-6.39516,	0.12712,	-6.55586,	0.00378526,	0.160699
0.034425,	-10.9357,	9.251,	0.949313,	-0.00379161,	-1.96833,	0.238186,	-14.2827,	0.234694,	-14.4739,	0.00349274,	0.191183
0.03445,	-10.9357,	9.251,	0.949313,	-0.00379161,	-1.96833,	0.238186,	-14.2827,	0.234694,	-14.4739,	0.00349274,	0.191183
0.034475,	-19.1121,	9.14047,	0.948561,	-0.00420592,	-0.000129076,	0.289614,	-19.0568,	0.285808,	-19.2368,	0.00380544,	0.180002
0.0345,	-19.1121,	9.14047,	0.948561,	-0.00420592,	-0.000129076,	0.289614,	-19.0568,	0.285808,	-19.2368,	0.00380544,	0.180002
0.034525,	-13.974,	9.02482,	0.947734,	-0.00369992,	1.96861,	0.270173,	-19.677,	0.265543,	-19.8066,	0.00463009,	0.129589
0.03455,	-13.974,	9.02482,	0.947734,	-0.00369992,	1.96861,	0.270173,	-19.677,	0.265543,	-19.8066,	0.00463009,	0.129589
0.034575,	-0.779127,	8.96987,	0.947365,	-0.00242586,	3.50804,	0.195247,	-16.0069,	0.189479,	-16.0579,	0.00576824,	0.0509304
0.0346,	-0.779127,	8.96987,	0.947365,	-0.00242586,	3.50804,	0.195247,	-16.0069,	0.189479,	-16.0579,	0.00576824,	0.0509304
0.034625,	9.63374,	8.98318,	0.947587,	-0.000646634,	4.28265,	0.0882778,	-8.84934,	0.0813044,	-8.8105,	0.00697337,	-0.0388334
0.03465,	9.63374,	8.98318,	0.947587,	-0.000646634,	4.28265,	0.0882778,	-8.84934,	0.0813044,	-8.8105,	0.00697337,	-0.0388334
0.034675,	9.54441,	9.01982,	0.948066,	0.00128219,	4.1237,	-0.0358202,	0.244952,	-0.043806,	0.365077,	0.00798579,	-0.120125
0.0347,	9.54441,	9.01982,	0.948066,	0.00128219,	4.1237,	-0.0358202,	0.244952,	-0.043806,	0.365077,	0.00798579,	-0.120125
0.034725,	-1.5771,	9.02117,	0.948265,	0.00293446,	3.0659,	-0.159171,	9.28246,	-0.167742,	9.45768,	0.0085706,	-0.175222
0.03475,	-1.5771,	9.02117,	0.948265,	0.00293446,	3.0659,	-0.159171,	9.28246,	-0.167742,	9.45768,	0.0085706,	-0.175222
0.034775,	-15.0675,	8.95102,	0.947849,	0.00391611,	1.33988,	-0.2499,	16.2969,	-0.258481,	16.489,	0.00858048,	-0.19211
0.0348,	-15.0675,	8.95102,	0.947849,	0.00391611,	1.33988,	-0.2499,	16.2969,	-0.258481,	16.489,	0.00858048,	-0.19211
0.034825,	-18.9208,	8.83098,	0.947,	0.00401236,	-0.678118,	-0.277171,	19.7603,	-0.285182,	19.9274,	0.00801076,	-0.167103
0.03485,	-18.9208,	8.83098,	0.947,	0.00401236,	-0.678118,	-0.277171,	19.7603,	-0.285182,	19.9274,	0.00801076,	-0.167103
0.034875,	-10.0768,	8.73126,	0.946275,	0.00324942,	-2.54823,	-0.237037,	18.9235,	-0.244032,	19.0291,	0.00699488,	-0.105633
0.0349,	-10.0768,	8.73126,	0.946275,	0.00324942,	-2.54823,	-0.237037,	18.9235,	-0.244032,	19.0291,	0.00699488,	-0.105633
0.034925,	3.24925,	8.70174,	0.946104,	0.00181733,	-3.86283,	-0.150677,	13.9558,	-0.156426,	13.9768,	0.00574904,	-0.0210922
0.03495,	3.24925,	8.70174,	0.946104,	0.00181733,	-3.86283,	-0.150677,	13.9558,	-0.156426,	13.9768,	0.00574904,	-0.0210922
0.034975,	10.7458,	8.72895,	0.946454,	1.20982e-07,	-4.33674,	-0.0386815,	5.94639,	-0.0432043,	5.8783,	0.00452283,	0.0680962
0.035,	10.7458,	8.72895,	0.946454,	1.20982e-07,	-4.33674,	-0.0386815,	5.94639,	-0.0432043,	5.8783,	0.00452283,	0.0680962
0.035025,	6.80991,	8.76018,	0.946893,	-0.00182979,	-3.86389,	0.0854924,	-3.36086,	0.0819239,	-3.50335,	0.00356849,	0.142493
0.03505,	6.80991,	8.76018,	0.946893,	-0.00182979,	-3.86389,	0.0854924,	-3.36086,	0.0819239,	-3.50335,	0.00356849,	0.142493
0.035075,	-6.11968,	8.74099,	0.94691,	-0.00325352,	-2.54889,	0.199983,	-11.9357,	0.196887,	-12.1216,	0.00309591,	0.185883
0.0351,	-6.11968,	8.74099,	0.94691,	-0.00325352,	-2.54889,	0.199983,	-11.9357,	0.196887,	-12.1216,	0.00309591,	0.185883
0.035125,	-17.2865,	8.65149,	0.946325,	-0.00393127,	-0.678424,	0.270944,	-17.9083,	0.267736,	-18.0971,	0.00320737,	0.188809
0.03515,	-17.2865,	8.65149,	0.946325,	-0.00393127,	-0.678424,	0.270944,	-17.9083,	0.267736,	-18.0971,	0.00320737,	0.188809
0.035175,	-16.6205,	8.53315,	0.945477,	-0.00373358,	1.33975,	0.274644,	-19.9769,	0.270785,	-20.1275,	0.00385877,	0.150637
0.0352,	-16.6205,	8.53315,	0.945477,	-0.00373358,	1.33975,	0.274644,	-19.9769,	0.270785,	-20.1275,	0.00385877,	0.150637
0.035225,	-5.33364,	8.45659,	0.944928,	-0.00275095,	3.06575,	0.217395,	-17.6909,	0.21251,	-17.7706,	0.00488532,	0.0796888
0.03525,	-5.33364,	8.45659,	0.944928,	-0.00275095,	3.06575,	0.217395,	-17.6909,	0.21251,	-17.7706,	0.00488532,	0.0796888
0.035275,	6.72719,	8.45091,	0.944963,	-0.00120143,	4.12338,	0.122347,	-11.5494,	0.116287,	-11.5408,	0.00605945,	-0.00856942
0.0353,	6.72719,	8.45091,	0.944963,	-0.00120143,	4.12338,	0.122347,	-11.5494,	0.116287,	-11.5408,	0.00605945,	-0.00856942
0.035325,	10.5112,	8.48559,	0.945394,	0.000610541,	4.28216,	0.00654662,	-2.8911,	-0.000584646,	-2.79619,	0.00713126,	-0.0949005
0.03535,	10.5112,	8.48559,	0.945394,	0.000610541,	4.28216,	0.00654662,	-2.8911,	-0.000584646,	-2.79619,	0.00713126,	-0.0949005
0.035375,	2.83535,	8.50451,	0.945728,	0.00229941,	3.50752,	-0.115721,	6.39657,	-0.123581,	6.55706,	0.00785997,	-0.160489
0.0354,	2.83535,	8.50451,	0.945728,	0.00229941,	3.50752,	-0.115721,	6.39657,	-0.123581,	6.55706,	0.00785997,	-0.160489
0.035425,	-10.8051,	8.46125,	0.945529,	0.00346792,	1.96833,	-0.217956,	14.2892,	-0.226023,	14.4802,	0.00806722,	-0.191042
0.03545,	-10.8051,	8.46125,	0.945529,	0.00346792,	1.96833,	-0.217956,	14.2892,	-0.226023,	14.4802,	0.00806722,	-0.191042
0.035475,	-18.6147,	8.35559,	0.944793,	0.00384476,	0.000132177,	-0.266938,	19.0663,	-0.274637,	19.2462,	0.00769927,	-0.179906
0.0355,	-18.6147,	8.35559,	0.944793,	0.00384476,	0.000132177,	-0.266938,	19.0663,	-0.274637,	19.2462,	0.00769927,	-0.179906
0.035525,	-13.6899,	8.24517,	0.943985,	0.00338029,	-1.96861,	-0.248452,	19.6865,	-0.255297,	19.816,	0.00684491,	-0.129514
0.03555,	-13.6899,	8.24517,	0.943985,	0.00338029,	-1.96861,	-0.248452,	19.6865,	-0.255297,	19.816,	0.00684491,	-0.129514
0.035575,	-1.05396,	8.19284,	0.943617,	0.00221572,	-3.50803,	-0.177275,	16.0141,	-0.182968,	16.0649,	0.00569283,	-0.0508605
0.0356,	-1.05396,	8.19284,	0.943617,	0.00221572,	-3.50803,	-0.177275,	16.0141,	-0.182968,	16.0649,	0.00569283,	-0.0508605
0.035625,	8.97196,	8.20587,	0.943815,	0.000590684,	-4.28265,	-0.0757937,	8.84967,	-0.0802708,	8.81077,	0.00447707,	0.0388993
0.03565,	8.97196,	8.20587,	0.943815,	0.000590684,	-4.28265,	-0.0757937,	8.84967,	-0.0802708,	8.81077,	0.00447707,	0.0388993
0.035675,	9.04163,	8.24159,	0.944265,	-0.00117156,	-4.1237,	0.0418654,	-0.244651,	0.0384214,	-0.364838,	0.003444,	0.120188
0.0357,	9.04163,	8.24159,	0.944265,	-0.00117156,	-4.1237,	0.0418654,	-0.244651,	0.0384214,	-0.364838,	0.003444,	0.120188
0.035725,	-1.38347,	8.24432,	0.944456,	-0.00268176,	-3.06591,	0.158903,	-9.28652,	0.156086,	-9.46179,	0.00281667,	0.175273
0.03575,	-1.38347,	8.24432,	0.944456,	-0.00268176,	-3.06591,	0.158903,	-9.28652,	0.156086,	-9.46179,	0.00281667,	0.175273
0.035775,	-14.1289,	8.17953,	0.944069,	-0.00357858,	-1.33988,	0.245167,	-16.305,	0.242432,	-16.4971,	0.00273536,	0.192134
0.0358,	-14.1289,	8.17953,	0.944069,	-0.00357858,	-1.33988,	0.245167,	-16.305,	0.242432,	-16.4971,	0.00273536,	0.192134
0.035825,	-17.8099,	8.06732,	0.94327,	-0.00366539,	0.678114,	0.271322,	-19.7702,	0.268117,	-19.9373,	0.00320517,	0.167083
0.03585,	-17.8099,	8.06732,	0.94327,	-0.00366539,	0.678114,	0.271322,	-19.7702,	0.268117,	-19.9373,	0.00320517,	0.167083
0.035875,	-9.49084,	7.97404,	0.942588,	-0.00296762,	2.54822,	0.233478,	-18.927,	0.229378,	-19.0326,	0.00410002,	0.105564
0.0359,	-9.49084,	7.97404,	0.942588,	-0.00296762,	2.54822,	0.233478,	-18.927,	0.229378,	-19.0326,	0.00410002,	0.105564
0.035925,	3.06757,	7.94699,	0.942427,	-0.0016597,	3.86283,	0.15157,	-13.9594,	0.146355,	-13.9804,	0.0052148,	0.0209726
0.03595,	3.06757,	7.94699,	0.942427,	-0.0016597,	3.86283,	0.15157,	-13.9594,	0.146355,	-13.9804,	0.0052148,	0.0209726
0.035975,	10.0815,	7.97344,	0.942756,	-1.13572e-07,	4.33674,	0.0451424,	-5.9505,	0.03883,	-5.88223,	0.00631236,	-0.0682705
0.036,	10.0815,	7.97344,	0.942756,	-1.13572e-07,	4.33674,	0.0451424,	-5.9505,	0.03883,	-5.88223,	0.00631236,	-0.0682705
0.036025,	6.23241,	8.00335,	0.943164,	0.00167171,	3.8639,	-0.0729645,	3.35625,	-0.0801174,	3.49898,	0.00715281,	-0.142726
0.03605,	6.23241,	8.00335,	0.943164,	0.00167171,	3.8639,	-0.0729645,	3.35625,	-0.0801174,	3.49898,	0.00715281,	-0.142726
0.036075,	-6.14392,	7.98502,	0.943166,	0.00297213,	2.54889,	-0.181877,	11.9306,	-0.189413,	12.1168,	0.00753647,	-0.186179
0.0361,	-6.14392,	7.98502,	0.943166,	0.00297213,	2.54889,	-0.181877,	11.9306,	-0.189413,	12.1168,	0.00753647,	-0.186179
0.036125,	-16.7993,	7.89964,	0.942592,	0.00358963,	0.678426,	-0.24937,	17.9029,	-0.256736,	18.092,	0.00736606,	-0.189174
0.03615,	-16.7993,	7.89964,	0.942592,	0.00358963,	0.678426,	-0.24937,	17.9029,	-0.256736,	18.092,	0.00736606,	-0.189174
0.036175,	-16.155,	7.78688,	0.941768,	0.00340706,	-1.33975,	-0.252919,	19.9714,	-0.259603,	20.1225,	0.0066835,	-0.151074
0.0362,	-16.155,	7.78688,	0.941768,	0.00340706,	-1.33975,	-0.252919,	19.9714,	-0.259603,	20.1225,	0.0066835,	-0.151074
0.036225,	-5.37472,	7.71405,	0.94123,	0.0025094,	-3.06575,	-0.198629,	17.6858,	-0.204275,	17.766,	0.00564517,	-0.0802017
0.03625,	-5.37472,	7.71405,	0.94123,	0.0025094,	-3.06575,	-0.198629,	17.6858,	-0.204275,	17.766,	0.00564517,	-0.0802017
0.036275,	6.17765,	7.70888,	0.94125,	0.00109594,	-4.12338,	-0.108571,	11.5447,	-0.113038,	11.5367,	0.00446688,	0.00797893
0.0363,	6.17765,	7.70888,	0.94125,	0.00109594,	-4.12338,	-0.108571,	11.5447,	-0.113038,	11.5367,	0.00446688,	0.00797893
0.036325,	9.9034,	7.74247,	0.941652,	-0.000557071,	-4.28216,	0.00108433,	2.88701,	-0.00230107,	2.79278,	0.0033854,	0.0942322
0.03635,	9.9034,	7.74247,	0.941652,	-0.000557071,	-4.28216,	0.00108433,	2.88701,	-0.00230107,	2.79278,	0.0033854,	0.0942322
0.036375,	2.75907,	7.76162,	0.941969,	-0.00209855,	-3.50752,	0.116897,	-6.4,	0.114268,	-6.55975,	0.00262897,	0.159744
0.0364,	2.75907,	7.76162,	0.941969,	-0.00209855,	-3.50752,	0.116897,	-6.4,	0.114268,	-6.55975,	0.00262897,	0.159744
0.036425,	-10.0897,	7.72221,	0.941786,	-0.00316502,	-1.96834,	0.213863,	-14.292,	0.211496,	-14.4822,	0.0023669,	0.190223
0.03645,	-10.0897,	7.72221,	0.941786,	-0.00316502,	-1.96834,	0.213863,	-14.292,	0.211496,	-14.4822,	0.0023669,	0.190223
0.036475,	-17.49,	7.62374,	0.941096,	-0.00350801,	-0.000135278,	0.260512,	-19.0687,	0.257862,	-19.2477,	0.0026507,	0.179016
0.0365,	-17.49,	7.62374,	0.941096,	-0.00350801,	-0.000135278,	0.260512,	-19.0687,	0.257862,	-19.2477,	0.0026507,	0.179016
0.036525,	-12.8795,	7.5205,	0.940337,	-0.0030832,	1.96861,	0.243241,	-19.6889,	0.239845,	-19.8174,	0.00339679,	0.128557
0.03655,	-12.8795,	7.5205,	0.940337,	-0.0030832,	1.96861,	0.243241,	-19.6889,	0.239845,	-19.8174,	0.00339679,	0.128557
0.036575,	-0.981531,	7.47193,	0.93999,	-0.00202075,	3.50803,	0.175889,	-16.0166,	0.171463,	-16.0664,	0.0044266,	0.0498384
0.0366,	-0.981531,	7.47193,	0.93999,	-0.00202075,	3.50803,	0.175889,	-16.0166,	0.171463,	-16.0664,	0.0044266,	0.0498384
0.036625,	8.43258,	7.48499,	0.940177,	-0.000538796,	4.28265,	0.0796165,	-8.85249,	0.0740985,	-8.8125,	0.00551808,	-0.039984
0.03665,	8.43258,	7.48499,	0.940177,	-0.000538796,	4.28265,	0.0796165,	-8.85249,	0.0740985,	-8.8125,	0.00551808,	-0.039984
0.036675,	8.39512,	7.51924,	0.940597,	0.00106887,	4.1237,	-0.0321427,	0.24147,	-0.03858,	0.362803,	0.00643725,	-0.121334
